,name,full_name,clone_url,forks,watchers,open_issues,size,n_branches,len_description,owner,framework
757,simple-shop-angular,OlesMelnik/simple-shop-angular,https://github.com/OlesMelnik/simple-shop-angular.git,0,0,0,165,2,29,OlesMelnik,angular
758,angularjs-shoppinglist,colinbut/angularjs-shoppinglist,https://github.com/colinbut/angularjs-shoppinglist.git,0,0,0,65,2,39,colinbut,angular
759,Oshop,akidondovdorj/Oshop,https://github.com/akidondovdorj/Oshop.git,0,1,0,26,2,31,akidondovdorj,angular
760,Online-Food-Shopping-app,adelmaek/Online-Food-Shopping-app,https://github.com/adelmaek/Online-Food-Shopping-app.git,0,0,18,2640,2,34,adelmaek,angular
761,eShop,LEEZYDAPROGRAMMER/eShop,https://github.com/LEEZYDAPROGRAMMER/eShop.git,0,0,19,1770,2,34,LEEZYDAPROGRAMMER,angular
762,oshopping,prakashpun/oshopping,https://github.com/prakashpun/oshopping.git,1,1,21,2452,2,35,prakashpun,angular
763,oshop,denisberndt/oshop,https://github.com/denisberndt/oshop.git,0,1,0,608,2,34,denisberndt,angular
764,WebNeostore,jyotij789/WebNeostore,https://github.com/jyotij789/WebNeostore.git,0,0,0,306,2,40,jyotij789,angular
765,Shop.github.io,alinanohas/Shop.github.io,https://github.com/alinanohas/Shop.github.io.git,0,0,0,253,2,34,alinanohas,angular
766,e-commerce,lajith111/e-commerce,https://github.com/lajith111/e-commerce.git,1,2,0,154,2,30,lajith111,angular
767,devschool,pouyio/devschool,https://github.com/pouyio/devschool.git,0,0,0,147,2,40,pouyio,angular
768,shopping-angular-app,HeloyoM/shopping-angular-app,https://github.com/HeloyoM/shopping-angular-app.git,0,0,0,148,2,44,HeloyoM,angular
769,OnlineShopSPA,mizonov-iv/OnlineShopSPA,https://github.com/mizonov-iv/OnlineShopSPA.git,0,0,0,329,2,30,mizonov-iv,angular
770,OnlineShoppingPortal,ThomasMGilman/OnlineShoppingPortal,https://github.com/ThomasMGilman/OnlineShoppingPortal.git,0,0,0,302,2,40,ThomasMGilman,angular
771,ShoppingOnline-Fullstack,NadavBarmatz/ShoppingOnline-Fullstack,https://github.com/NadavBarmatz/ShoppingOnline-Fullstack.git,0,0,0,18299,2,44,NadavBarmatz,angular
772,ngOnlineShoppingCart,praisejoseph/ngOnlineShoppingCart,https://github.com/praisejoseph/ngOnlineShoppingCart.git,0,0,0,1107,2,39,praisejoseph,angular
773,online-shop1,guramijibladze/online-shop1,https://github.com/guramijibladze/online-shop1.git,0,0,0,155,2,27,guramijibladze,angular
774,OnlineShop_2nd_release,Alihkz1/OnlineShop_2nd_release,https://github.com/Alihkz1/OnlineShop_2nd_release.git,0,1,0,943,2,28,Alihkz1,angular
775,shop-online,nirrdev1989/shop-online,https://github.com/nirrdev1989/shop-online.git,0,0,2,14621,2,11,nirrdev1989,angular
776,AngularCartApp,ameysawant8955/AngularCartApp,https://github.com/ameysawant8955/AngularCartApp.git,0,0,4,643,2,40,ameysawant8955,angular
777,Online-shop,Angular2-Directive5/Online-shop,https://github.com/Angular2-Directive5/Online-shop.git,0,0,0,58,2,22,Angular2-Directive5,angular
778,online-shop,kihuynh/online-shop,https://github.com/kihuynh/online-shop.git,0,0,0,118,2,35,kihuynh,angular
779,online-shopping,rsreenidhi/online-shopping,https://github.com/rsreenidhi/online-shopping.git,0,0,3,565,2,30,rsreenidhi,angular
780,online-shopping,chethan1996/online-shopping,https://github.com/chethan1996/online-shopping.git,0,0,2,767,2,16,chethan1996,angular
781,OnlineShoppingAngular,arvind1903/OnlineShoppingAngular,https://github.com/arvind1903/OnlineShoppingAngular.git,0,0,0,1203,2,0,arvind1903,angular
782,OnlineShop_Angular-CSharp,Claudiu-Badilas/OnlineShop_Angular-CSharp,https://github.com/Claudiu-Badilas/OnlineShop_Angular-CSharp.git,0,0,0,3742,2,0,Claudiu-Badilas,angular
783,OnlineShopTask-angular,PaskalevStoyan/OnlineShopTask-angular,https://github.com/PaskalevStoyan/OnlineShopTask-angular.git,0,0,0,994,2,52,PaskalevStoyan,angular
784,OnlineShop-Angular,miloszkulesza/OnlineShop-Angular,https://github.com/miloszkulesza/OnlineShop-Angular.git,0,0,19,5354,2,46,miloszkulesza,angular
785,OnlineShoppingAngularjsOdata,saulhamid/OnlineShoppingAngularjsOdata,https://github.com/saulhamid/OnlineShoppingAngularjsOdata.git,1,0,1,28602,2,28,saulhamid,angular
786,BIU_Angular_OnlineShop,s19766/BIU_Angular_OnlineShop,https://github.com/s19766/BIU_Angular_OnlineShop.git,0,0,0,370,2,0,s19766,angular
787,onlineShopAngular,arthur-wolf/onlineShopAngular,https://github.com/arthur-wolf/onlineShopAngular.git,0,0,0,2644,2,0,arthur-wolf,angular
788,OnlineShopping_Angular,arundhatic/OnlineShopping_Angular,https://github.com/arundhatic/OnlineShopping_Angular.git,0,0,0,72073,2,0,arundhatic,angular
789,Angular.OnlineShop,MarcLignarius/Angular.OnlineShop,https://github.com/MarcLignarius/Angular.OnlineShop.git,0,0,2,384,2,119,MarcLignarius,angular
790,OnlineShopAngular2,Ngvanphong/OnlineShopAngular2,https://github.com/Ngvanphong/OnlineShopAngular2.git,0,0,0,944,2,0,Ngvanphong,angular
791,Angular_OnlineShop,ArtemIgnatiev908976/Angular_OnlineShop,https://github.com/ArtemIgnatiev908976/Angular_OnlineShop.git,0,0,0,647,2,0,ArtemIgnatiev908976,angular
792,OnlineShoppingAngular,Anish150198/OnlineShoppingAngular,https://github.com/Anish150198/OnlineShoppingAngular.git,0,0,0,2480,2,0,Anish150198,angular
793,OnlineShoppingAngular,ali200710/OnlineShoppingAngular,https://github.com/ali200710/OnlineShoppingAngular.git,0,0,0,220,2,0,ali200710,angular
794,Angular-onlineShop,aziz-wali/Angular-onlineShop,https://github.com/aziz-wali/Angular-onlineShop.git,0,0,0,627,2,0,aziz-wali,angular
795,OnlineShop_Angular,kobrarahimi200/OnlineShop_Angular,https://github.com/kobrarahimi200/OnlineShop_Angular.git,0,0,0,126379,2,0,kobrarahimi200,angular
796,OnlineShoppingAngular,Basmae/OnlineShoppingAngular,https://github.com/Basmae/OnlineShoppingAngular.git,0,0,0,4295,2,0,Basmae,angular
797,Angular-OnlineShoppingApp,rajashriudhoji/Angular-OnlineShoppingApp,https://github.com/rajashriudhoji/Angular-OnlineShoppingApp.git,0,0,0,18,2,26,rajashriudhoji,angular
798,Angular-OnlineShopping,erentrk01/Angular-OnlineShopping,https://github.com/erentrk01/Angular-OnlineShopping.git,0,0,0,1162,2,117,erentrk01,angular
799,OnlineShopFromAngular,MaksimSklianik/OnlineShopFromAngular,https://github.com/MaksimSklianik/OnlineShopFromAngular.git,0,0,0,120,2,6,MaksimSklianik,angular
800,angular_nodejs_onlineShop,LwaziMgazi/angular_nodejs_onlineShop,https://github.com/LwaziMgazi/angular_nodejs_onlineShop.git,0,0,0,6657,2,0,LwaziMgazi,angular
801,OnlineShopAngular,HumayGasimova/OnlineShopAngular,https://github.com/HumayGasimova/OnlineShopAngular.git,0,0,19,2845,2,0,HumayGasimova,angular
802,shopOnlineAngular,angelsalvadormx/shopOnlineAngular,https://github.com/angelsalvadormx/shopOnlineAngular.git,0,0,18,2431,2,0,angelsalvadormx,angular
803,electronic-shop,leonid9191/electronic-shop,https://github.com/leonid9191/electronic-shop.git,0,0,0,193,2,35,leonid9191,angular
804,ShoppingOnline_Angular,linhtdhs/ShoppingOnline_Angular,https://github.com/linhtdhs/ShoppingOnline_Angular.git,0,0,0,134,2,0,linhtdhs,angular
805,ShopOnline-Angular-firebase,gowthamiedamalapati/ShopOnline-Angular-firebase,https://github.com/gowthamiedamalapati/ShopOnline-Angular-firebase.git,0,0,0,759,2,0,gowthamiedamalapati,angular
806,AngularOnlineShop,palaogn/AngularOnlineShop,https://github.com/palaogn/AngularOnlineShop.git,0,0,0,148,2,82,palaogn,angular
807,AngularShopOnline,juanfalconcodigo/AngularShopOnline,https://github.com/juanfalconcodigo/AngularShopOnline.git,0,0,0,311,2,47,juanfalconcodigo,angular
808,AngularShoppingOnline,AnaMariaAvram/AngularShoppingOnline,https://github.com/AnaMariaAvram/AngularShoppingOnline.git,0,0,0,67697,2,0,AnaMariaAvram,angular
809,AngularOnlineGameShop,iordanrobertadrian/AngularOnlineGameShop,https://github.com/iordanrobertadrian/AngularOnlineGameShop.git,0,0,12,424,2,0,iordanrobertadrian,angular
810,angularOnlineShop,rachanaSane/angularOnlineShop,https://github.com/rachanaSane/angularOnlineShop.git,0,0,0,115,2,0,rachanaSane,angular
811,angularOnline-Shop,Tysiachnyi/angularOnline-Shop,https://github.com/Tysiachnyi/angularOnline-Shop.git,0,0,2,448,2,0,Tysiachnyi,angular
812,AngularOnlineShopping,monishanandhakumar/AngularOnlineShopping,https://github.com/monishanandhakumar/AngularOnlineShopping.git,0,0,0,166,2,0,monishanandhakumar,angular
813,AngularOnlineBookShop,harshitbitp/AngularOnlineBookShop,https://github.com/harshitbitp/AngularOnlineBookShop.git,0,0,0,892,2,49,harshitbitp,angular
814,WebShop_frontend_AngularJS,Nikzin/WebShop_frontend_AngularJS,https://github.com/Nikzin/WebShop_frontend_AngularJS.git,0,0,0,632,2,33,Nikzin,angular
815,angular-online-shop,PadmaGnanapriya/angular-online-shop,https://github.com/PadmaGnanapriya/angular-online-shop.git,0,0,0,194,2,15,PadmaGnanapriya,angular
816,Online-MyShop,randularsw/Online-MyShop,https://github.com/randularsw/Online-MyShop.git,1,0,19,1713,2,19,randularsw,angular
817,angular2-online-shop,dbp1921/angular2-online-shop,https://github.com/dbp1921/angular2-online-shop.git,1,0,0,83654,2,77,dbp1921,angular
818,angular4-online-shop,marcdacz/angular4-online-shop,https://github.com/marcdacz/angular4-online-shop.git,0,0,0,40,2,43,marcdacz,angular
819,Online-Shopping-Angular2-,rijafahim/Online-Shopping-Angular2-,https://github.com/rijafahim/Online-Shopping-Angular2-.git,0,0,0,55,2,0,rijafahim,angular
820,ShoppingCartOnline,buithanhchinh/ShoppingCartOnline,https://github.com/buithanhchinh/ShoppingCartOnline.git,0,0,0,53,2,38,buithanhchinh,angular
821,onlineShop,naasir27/onlineShop,https://github.com/naasir27/onlineShop.git,0,0,0,118,2,53,naasir27,angular
822,OnlineShopping,yash2701/OnlineShopping,https://github.com/yash2701/OnlineShopping.git,0,0,19,776,2,54,yash2701,angular
823,onlineShop,chinna-naidu/onlineShop,https://github.com/chinna-naidu/onlineShop.git,0,0,0,188,2,59,chinna-naidu,angular
824,OnlineShop,abhijit-mazumdar/OnlineShop,https://github.com/abhijit-mazumdar/OnlineShop.git,0,0,0,64,2,61,abhijit-mazumdar,angular
825,OnlineShop,RomProject/OnlineShop,https://github.com/RomProject/OnlineShop.git,0,1,0,9120,2,49,RomProject,angular
826,OnlineShopper,mohamed351/OnlineShopper,https://github.com/mohamed351/OnlineShopper.git,0,0,4,786,2,50,mohamed351,angular
827,online-shop,tatev-tahmazyan/online-shop,https://github.com/tatev-tahmazyan/online-shop.git,0,0,0,23527,2,35,tatev-tahmazyan,angular
828,angular-online-shop,Majey/angular-online-shop,https://github.com/Majey/angular-online-shop.git,0,0,0,389,2,90,Majey,angular
829,AngularJS1.0-ShopOnline,thuyenuit/AngularJS1.0-ShopOnline,https://github.com/thuyenuit/AngularJS1.0-ShopOnline.git,0,0,0,9617,2,53,thuyenuit,angular
830,online-shop,OksanaHodysh/online-shop,https://github.com/OksanaHodysh/online-shop.git,0,0,18,1888,2,27,OksanaHodysh,angular
831,online-shopping,jo-ngei/online-shopping,https://github.com/jo-ngei/online-shopping.git,0,0,0,250,2,43,jo-ngei,angular
832,online_shop,Libarus/online_shop,https://github.com/Libarus/online_shop.git,0,0,0,142,2,42,Libarus,angular
833,Angular-ShoppingCart,ronanstuchi/Angular-ShoppingCart,https://github.com/ronanstuchi/Angular-ShoppingCart.git,0,0,0,225,2,41,ronanstuchi,angular
834,Online-Shop,harleyowiec/Online-Shop,https://github.com/harleyowiec/Online-Shop.git,0,0,0,215,2,45,harleyowiec,angular
835,Shopping-Online,moti-art/Shopping-Online,https://github.com/moti-art/Shopping-Online.git,0,0,0,149,2,42,moti-art,angular
836,Angular-NodeJS-MongoDB-project,nataliemazal/Angular-NodeJS-MongoDB-project,https://github.com/nataliemazal/Angular-NodeJS-MongoDB-project.git,0,0,0,2567,2,44,nataliemazal,angular
837,platzi-shop,efrain17/platzi-shop,https://github.com/efrain17/platzi-shop.git,0,0,0,36,2,35,efrain17,angular
838,shopAngular,floresfactor/shopAngular,https://github.com/floresfactor/shopAngular.git,0,0,0,116,2,46,floresfactor,angular
839,shopping-online-exercise,mendz/shopping-online-exercise,https://github.com/mendz/shopping-online-exercise.git,0,0,19,1046,2,14,mendz,angular
840,online-shopping-store,kakarot96/online-shopping-store,https://github.com/kakarot96/online-shopping-store.git,0,0,16,699,2,17,kakarot96,angular
841,Online-Shop-Application-Angular,rizaldisepta/Online-Shop-Application-Angular,https://github.com/rizaldisepta/Online-Shop-Application-Angular.git,0,0,0,1050,2,48,rizaldisepta,angular
842,Online-shopping-cart,kaiyuan588/Online-shopping-cart,https://github.com/kaiyuan588/Online-shopping-cart.git,0,0,1,25,2,29,kaiyuan588,angular
843,EcomWebsite-Online-Shopping,buddikatdk/EcomWebsite-Online-Shopping,https://github.com/buddikatdk/EcomWebsite-Online-Shopping.git,0,0,17,2458,2,27,buddikatdk,angular
844,angular-online-shop,patapron/angular-online-shop,https://github.com/patapron/angular-online-shop.git,0,0,19,2554,2,30,patapron,angular
845,Online-shopping-site-Angular,Dive1995/Online-shopping-site-Angular,https://github.com/Dive1995/Online-shopping-site-Angular.git,0,0,0,27175,2,38,Dive1995,angular
846,online-shopping-site-angular,bahadirali/online-shopping-site-angular,https://github.com/bahadirali/online-shopping-site-angular.git,0,0,0,1148,2,45,bahadirali,angular
847,Building-Angular-based-Shopping-Cart,manish0502/Building-Angular-based-Shopping-Cart,https://github.com/manish0502/Building-Angular-based-Shopping-Cart.git,0,2,0,860,2,136,manish0502,angular
848,OnlineShopingCartAngular6,amitpawar832ap/OnlineShopingCartAngular6,https://github.com/amitpawar832ap/OnlineShopingCartAngular6.git,0,0,0,106,2,0,amitpawar832ap,angular
849,OnlineShoppingApp-using-Angular,dasarka/OnlineShoppingApp-using-Angular,https://github.com/dasarka/OnlineShoppingApp-using-Angular.git,0,1,0,370,2,0,dasarka,angular
850,OnlineGrocery,Iodachi/OnlineGrocery,https://github.com/Iodachi/OnlineGrocery.git,0,0,0,68921,2,62,Iodachi,angular
851,OnlineShop_Angular-SpringFramework,Claudiu-Badilas/OnlineShop_Angular-SpringFramework,https://github.com/Claudiu-Badilas/OnlineShop_Angular-SpringFramework.git,0,0,0,4499,2,0,Claudiu-Badilas,angular
852,Angular-shop,strike9906/Angular-shop,https://github.com/strike9906/Angular-shop.git,0,0,0,301,2,34,strike9906,angular
853,Angular-Project,Sateesh30/Angular-Project,https://github.com/Sateesh30/Angular-Project.git,0,0,0,98,2,41,Sateesh30,angular
854,eshopping-angular,nagarajuakula/eshopping-angular,https://github.com/nagarajuakula/eshopping-angular.git,0,0,0,1587,2,48,nagarajuakula,angular
855,Angular-project,IndiraHuseinagic/Angular-project,https://github.com/IndiraHuseinagic/Angular-project.git,0,0,0,34515,2,41,IndiraHuseinagic,angular
856,online-shop,paint-it-green/online-shop,https://github.com/paint-it-green/online-shop.git,0,0,0,356,2,44,paint-it-green,angular
857,Online_shop,feria22/Online_shop,https://github.com/feria22/Online_shop.git,0,0,17,343,2,44,feria22,angular
858,angular_shop,Belchenkov/angular_shop,https://github.com/Belchenkov/angular_shop.git,0,0,13,497,2,33,Belchenkov,angular
859,online-Shopping,aron-milu/online-Shopping,https://github.com/aron-milu/online-Shopping.git,0,0,0,245,2,37,aron-milu,angular
860,frontend-meang-onlineshop,gareder/frontend-meang-onlineshop,https://github.com/gareder/frontend-meang-onlineshop.git,0,0,0,2334,2,38,gareder,angular
861,Online-Shopping-App,nirannjan/Online-Shopping-App,https://github.com/nirannjan/Online-Shopping-App.git,0,0,0,23,2,39,nirannjan,angular
862,OnlineShoppingCart,AkshaySrivatsa03/OnlineShoppingCart,https://github.com/AkshaySrivatsa03/OnlineShoppingCart.git,0,0,2,56662,2,55,AkshaySrivatsa03,angular
863,online-shopping-app-angular2,pranaykumar389/online-shopping-app-angular2,https://github.com/pranaykumar389/online-shopping-app-angular2.git,0,0,0,226,2,0,pranaykumar389,angular
864,angular4-shopping-online-template,PanitJr/angular4-shopping-online-template,https://github.com/PanitJr/angular4-shopping-online-template.git,0,1,0,11153,2,0,PanitJr,angular
865,OnlineShop-Redux,opazupa/OnlineShop-Redux,https://github.com/opazupa/OnlineShop-Redux.git,0,0,0,1184,2,43,opazupa,angular
866,OnlineMovieShop,MorganJalil/OnlineMovieShop,https://github.com/MorganJalil/OnlineMovieShop.git,0,0,16,2940,2,61,MorganJalil,angular
867,Shop-Cart-Angular,Hieungx/Shop-Cart-Angular,https://github.com/Hieungx/Shop-Cart-Angular.git,0,0,0,189,2,28,Hieungx,angular
868,Online-Shopping-Angular-Exercise,johannesrehrl/Online-Shopping-Angular-Exercise,https://github.com/johannesrehrl/Online-Shopping-Angular-Exercise.git,0,0,0,109,2,30,johannesrehrl,angular
869,coffee-shop-online,noam992/coffee-shop-online,https://github.com/noam992/coffee-shop-online.git,0,0,0,6433,2,34,noam992,angular
870,Angular-4-Portal,brajendrasingh/Angular-4-Portal,https://github.com/brajendrasingh/Angular-4-Portal.git,0,0,0,99,2,31,brajendrasingh,angular
871,OnlineShopping,basmazaki/OnlineShopping,https://github.com/basmazaki/OnlineShopping.git,0,1,40,3547,2,71,basmazaki,angular
872,wine-shop-angular,gianLuigiL/wine-shop-angular,https://github.com/gianLuigiL/wine-shop-angular.git,1,0,0,7902,2,33,gianLuigiL,angular
873,JeanStation_Online_App_UI,harpreetsingh19/JeanStation_Online_App_UI,https://github.com/harpreetsingh19/JeanStation_Online_App_UI.git,0,0,0,8270,2,50,harpreetsingh19,angular
874,Online-Shop,zurgalos/Online-Shop,https://github.com/zurgalos/Online-Shop.git,0,0,0,499,2,135,zurgalos,angular
875,OnlineShopping,mahnazmahmoodzade/OnlineShopping,https://github.com/mahnazmahmoodzade/OnlineShopping.git,0,0,0,185,2,59,mahnazmahmoodzade,angular
876,onlineShop,dorkian/onlineShop,https://github.com/dorkian/onlineShop.git,0,0,0,1157,2,62,dorkian,angular
877,onLineShop_JB_project,ekaterina-rut/onLineShop_JB_project,https://github.com/ekaterina-rut/onLineShop_JB_project.git,0,0,0,11525,2,25,ekaterina-rut,angular
878,AngularStore,VictorKostyukov/AngularStore,https://github.com/VictorKostyukov/AngularStore.git,0,0,0,632,2,57,VictorKostyukov,angular
879,Angular-Practice-ShoppApp,syudanardi/Angular-Practice-ShoppApp,https://github.com/syudanardi/Angular-Practice-ShoppApp.git,0,0,20,636,2,59,syudanardi,angular
880,frontend-meang-online-shop-public,jhoncharry/frontend-meang-online-shop-public,https://github.com/jhoncharry/frontend-meang-online-shop-public.git,0,0,0,3030,2,28,jhoncharry,angular
881,WiseShop,WiseHands/WiseShop,https://github.com/WiseHands/WiseShop.git,1,2,3,163356,2,71,WiseHands,angular
882,shopping-cart,netajik/shopping-cart,https://github.com/netajik/shopping-cart.git,0,0,18,1597,2,43,netajik,angular
883,oShop,rogre77/oShop,https://github.com/rogre77/oShop.git,0,0,2,536,2,44,rogre77,angular
884,eMart,EmilGeorgievIT/eMart,https://github.com/EmilGeorgievIT/eMart.git,1,0,15,4784,2,35,EmilGeorgievIT,angular
885,oshop,raunakgupta2608/oshop,https://github.com/raunakgupta2608/oshop.git,0,0,2,425,2,39,raunakgupta2608,angular
886,Mobile-Shop,Tysiachnyi/Mobile-Shop,https://github.com/Tysiachnyi/Mobile-Shop.git,0,0,0,18,2,35,Tysiachnyi,angular
887,Sneaker_Shopping_Website,HaoZ17/Sneaker_Shopping_Website,https://github.com/HaoZ17/Sneaker_Shopping_Website.git,0,0,23,4754,2,45,HaoZ17,angular
888,ng--bike-shop,AlekseyTyurin/ng--bike-shop,https://github.com/AlekseyTyurin/ng--bike-shop.git,0,0,0,9354,2,31,AlekseyTyurin,angular
889,ng2store,alokj10/ng2store,https://github.com/alokj10/ng2store.git,1,0,0,14153,2,36,alokj10,angular
890,experience-shop,aleksandar9999a/experience-shop,https://github.com/aleksandar9999a/experience-shop.git,0,0,3,7970,2,39,aleksandar9999a,angular
891,e-buyy,ashwincmenon/e-buyy,https://github.com/ashwincmenon/e-buyy.git,0,0,0,285,2,41,ashwincmenon,angular
892,ecommerce-app,afolabiopakunle/ecommerce-app,https://github.com/afolabiopakunle/ecommerce-app.git,0,0,0,219,2,46,afolabiopakunle,angular
893,tradsonline-frontend,patboyrico/tradsonline-frontend,https://github.com/patboyrico/tradsonline-frontend.git,0,0,0,2863,2,39,patboyrico,angular
894,Portfolio-project-Just-Super-client,rusvariag/Portfolio-project-Just-Super-client,https://github.com/rusvariag/Portfolio-project-Just-Super-client.git,0,0,0,1614,2,42,rusvariag,angular
895,shopping-card,cagcak/shopping-card,https://github.com/cagcak/shopping-card.git,0,0,0,920,2,54,cagcak,angular
896,shop,HaymanLiron/shop,https://github.com/HaymanLiron/shop.git,0,0,4,916,2,89,HaymanLiron,angular
897,Myshop,mrsoroush/Myshop,https://github.com/mrsoroush/Myshop.git,0,0,0,121,2,44,mrsoroush,angular
898,online-shop-angular,amusinger/online-shop-angular,https://github.com/amusinger/online-shop-angular.git,0,0,0,1086,2,0,amusinger,angular
899,online-shop-angular,lemibbdk/online-shop-angular,https://github.com/lemibbdk/online-shop-angular.git,0,0,0,184,2,0,lemibbdk,angular
900,Angularjs-Online-Shopping-Project,asha15/Angularjs-Online-Shopping-Project,https://github.com/asha15/Angularjs-Online-Shopping-Project.git,0,0,0,4582,2,0,asha15,angular
901,angular-online-shop,obravocedillo/angular-online-shop,https://github.com/obravocedillo/angular-online-shop.git,0,0,0,3332,2,0,obravocedillo,angular
902,angular-online-shop,Iluzjonista/angular-online-shop,https://github.com/Iluzjonista/angular-online-shop.git,0,0,0,1532,2,0,Iluzjonista,angular
903,online-shop-angular,losk773/online-shop-angular,https://github.com/losk773/online-shop-angular.git,0,0,0,181,2,0,losk773,angular
904,online-shop-angular,ebrammamdoh/online-shop-angular,https://github.com/ebrammamdoh/online-shop-angular.git,0,0,0,164,2,0,ebrammamdoh,angular
905,Organic-Shop,skarlet-witcher/Organic-Shop,https://github.com/skarlet-witcher/Organic-Shop.git,0,0,0,155,2,47,skarlet-witcher,angular
906,Udemy-Angular.io-Course-Final-Project,leohan410/Udemy-Angular.io-Course-Final-Project,https://github.com/leohan410/Udemy-Angular.io-Course-Final-Project.git,0,0,0,31,2,38,leohan410,angular
907,Shop_online_angular,Sapendo/Shop_online_angular,https://github.com/Sapendo/Shop_online_angular.git,0,0,0,112,2,0,Sapendo,angular
908,Angular_Books_Online_Shop,NatiaChubinidze/Angular_Books_Online_Shop,https://github.com/NatiaChubinidze/Angular_Books_Online_Shop.git,0,0,0,14633,2,0,NatiaChubinidze,angular
909,angular_online_shop,denfedweb/angular_online_shop,https://github.com/denfedweb/angular_online_shop.git,0,0,0,161,2,0,denfedweb,angular
910,angular-shop-online,leanhvu86/angular-shop-online,https://github.com/leanhvu86/angular-shop-online.git,0,0,21,558,2,0,leanhvu86,angular
911,angular-online-shop,aramay/angular-online-shop,https://github.com/aramay/angular-online-shop.git,0,1,0,3639,2,0,aramay,angular
912,angular-app-online-shop,KamalaThimmaiah2018/angular-app-online-shop,https://github.com/KamalaThimmaiah2018/angular-app-online-shop.git,0,0,0,9,2,26,KamalaThimmaiah2018,angular
913,online-shop-with-angular,podarrazvan/online-shop-with-angular,https://github.com/podarrazvan/online-shop-with-angular.git,0,0,0,1042,2,0,podarrazvan,angular
914,Online-Shopping-Application-Angular,balahari619/Online-Shopping-Application-Angular,https://github.com/balahari619/Online-Shopping-Application-Angular.git,0,0,0,56444,2,172,balahari619,angular
915,angular-online-shop,Sviatique/angular-online-shop,https://github.com/Sviatique/angular-online-shop.git,0,0,0,25,2,0,Sviatique,angular
916,oshop,omar-gamel/oshop,https://github.com/omar-gamel/oshop.git,0,0,2,334,2,50,omar-gamel,angular
917,oshop,rajatrt/oshop,https://github.com/rajatrt/oshop.git,0,0,0,587,2,36,rajatrt,angular
918,Angular-Top-Online-Shop,AnnaKL/Angular-Top-Online-Shop,https://github.com/AnnaKL/Angular-Top-Online-Shop.git,0,1,0,932,2,0,AnnaKL,angular
919,Online_Shop-Angular,AbdelrahmanMU/Online_Shop-Angular,https://github.com/AbdelrahmanMU/Online_Shop-Angular.git,0,0,0,236,2,0,AbdelrahmanMU,angular
920,online-mobile-shop-angular,sarikajain123/online-mobile-shop-angular,https://github.com/sarikajain123/online-mobile-shop-angular.git,0,0,0,287,2,0,sarikajain123,angular
921,Online-Shop-Angular,Nemchinovrp/Online-Shop-Angular,https://github.com/Nemchinovrp/Online-Shop-Angular.git,0,0,0,120,2,0,Nemchinovrp,angular
922,angular-online-shopping-cart,harikatirunagari/angular-online-shopping-cart,https://github.com/harikatirunagari/angular-online-shopping-cart.git,0,0,0,62,2,0,harikatirunagari,angular
923,Angular-online-shopping-,AlaaSaadallah/Angular-online-shopping-,https://github.com/AlaaSaadallah/Angular-online-shopping-.git,0,0,0,273,2,0,AlaaSaadallah,angular
924,angular-online-shop,maitabe/angular-online-shop,https://github.com/maitabe/angular-online-shop.git,0,0,0,9,2,0,maitabe,angular
925,angular-project-online-shopping,gkaurbalgir/angular-project-online-shopping,https://github.com/gkaurbalgir/angular-project-online-shopping.git,0,0,0,34,2,0,gkaurbalgir,angular
926,Angular-online-shopping,esraamamdouh136/Angular-online-shopping,https://github.com/esraamamdouh136/Angular-online-shopping.git,0,0,0,2592,2,0,esraamamdouh136,angular
927,online-technology-shop-angular,jasondang1991/online-technology-shop-angular,https://github.com/jasondang1991/online-technology-shop-angular.git,0,0,0,51288,2,0,jasondang1991,angular
928,Shop_online_angular,Sapendo/Shop_online_angular,https://github.com/Sapendo/Shop_online_angular.git,0,0,0,112,2,0,Sapendo,angular
929,Angular_Books_Online_Shop,NatiaChubinidze/Angular_Books_Online_Shop,https://github.com/NatiaChubinidze/Angular_Books_Online_Shop.git,0,0,0,14633,2,0,NatiaChubinidze,angular
930,online-shopping-using-angular,akhilreddy18/online-shopping-using-angular,https://github.com/akhilreddy18/online-shopping-using-angular.git,0,0,0,106,2,0,akhilreddy18,angular
931,angular-online-shop,Resha1279/angular-online-shop,https://github.com/Resha1279/angular-online-shop.git,0,0,0,890,2,0,Resha1279,angular
932,Online-Shop-Angular,s-ganji/Online-Shop-Angular,https://github.com/s-ganji/Online-Shop-Angular.git,0,0,0,309,2,0,s-ganji,angular
933,Shop,Skoropadskyi/Shop,https://github.com/Skoropadskyi/Shop.git,0,0,0,194,2,77,Skoropadskyi,angular
934,online-shop,desali/online-shop,https://github.com/desali/online-shop.git,0,0,0,7213,2,61,desali,angular
935,online-shop,SantiagoSossa/online-shop,https://github.com/SantiagoSossa/online-shop.git,0,0,0,145,2,44,SantiagoSossa,angular
936,online-shop,youseflkc/online-shop,https://github.com/youseflkc/online-shop.git,0,0,0,3520,2,52,youseflkc,angular
937,online-shop,andreaslanderer/online-shop,https://github.com/andreaslanderer/online-shop.git,0,0,0,11478,2,67,andreaslanderer,angular
938,Online-Shopping,HariPogula/Online-Shopping,https://github.com/HariPogula/Online-Shopping.git,0,0,0,76,2,40,HariPogula,angular
939,meang-frontend-online-shop,rogerdavila/meang-frontend-online-shop,https://github.com/rogerdavila/meang-frontend-online-shop.git,0,0,0,307,2,40,rogerdavila,angular
