blocker_violations,bugs,classes,code_smells,cognitive_complexity,comment_lines,comment_lines_density,file_complexity,confirmed_issues,coverage,critical_violations,complexity,last_commit_date,development_cost,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,false_positive_issues,files,functions,info_violations,violations,line_coverage,lines,ncloc,ncloc_language_distribution,lines_to_cover,sqale_rating,major_violations,minor_violations,open_issues,reliability_rating,reliability_remediation_effort,reopened_issues,security_hotspots,security_hotspots_reviewed,security_rating,security_remediation_effort,security_review_rating,security_hotspots_reviewed_status,security_hotspots_to_review_status,skipped_tests
1871,3612,14,7235,32,5417,5.3,1.3,0,0.0,65,401,1659664976532,2930430,1109,82,8520,7.0,0,0,1126,82,4,10847,0.0,121158,97681,css=64289;js=53;py=22;ts=725;web=30705;xml=1887,223,1.0,7819,1088,10847,5.0,13054,0,61,0.0,1.0,0,5.0,0,61,
0,41,0,15,56,94,14.1,7.6,0,0.0,1,76,1423279287000,17130,0,0,0,0.0,0,0,12,29,0,56,0.0,765,571,css=25;js=311;web=235,170,1.0,14,41,56,4.0,86,0,0,,1.0,0,1.0,0,0,
0,30,26,65,31,205,6.1,3.2,0,0.0,18,228,1659650686989,95160,0,0,0,0.0,0,0,88,190,0,95,0.0,4062,3172,css=1399;js=36;ts=1196;web=541,367,1.0,40,37,95,3.0,60,0,5,0.0,1.0,0,5.0,0,5,
2,13,1,37,93,337,11.9,2.5,0,0.0,1,158,1659671728734,74760,2,2,62,0.9,0,0,130,92,0,50,0.0,6996,2492,css=434;js=1229;ts=55;web=774,580,1.0,20,27,50,3.0,30,0,1,0.0,1.0,0,5.0,0,1,
0,19,10,16,3,49,5.3,2.1,0,0.0,5,72,1596992538000,26520,0,0,0,0.0,0,0,39,63,1,35,0.0,1209,884,css=180;js=53;ts=451;web=200,139,1.0,16,13,35,3.0,47,0,0,,1.0,0,1.0,0,0,
0,55,17,78,13,90,5.1,3.3,0,0.0,8,153,1659647962158,50040,2,2,58,2.8,0,0,57,137,0,133,0.0,2089,1668,css=30;js=52;ts=1008;web=578,301,1.0,43,82,133,3.0,100,0,0,,1.0,0,1.0,0,0,
0,8,9,16,2,74,13.7,1.4,0,0.0,2,42,1659649706988,14040,6,6,160,15.7,0,0,44,36,0,24,0.0,1017,468,js=104;ts=256;web=108,96,1.0,17,5,24,3.0,15,0,0,,1.0,0,1.0,0,0,
0,0,21,49,7,37,4.0,2.1,0,0.0,6,89,1659660063508,26940,0,0,0,0.0,0,0,51,72,0,49,0.0,1156,898,css=3;js=52;ts=636;web=207,100,1.0,12,31,49,1.0,0,0,0,,1.0,0,1.0,0,0,
0,33,31,73,21,92,4.7,2.9,0,0.0,6,247,1659675025054,55530,0,0,0,0.0,0,0,105,210,0,106,0.0,2409,1851,css=36;js=52;ts=1297;web=466,402,1.0,55,45,106,3.0,46,0,1,0.0,1.0,0,5.0,0,1,
0,13,14,42,24,93,9.7,2.8,0,0.0,3,94,1659659698296,25860,0,0,0,0.0,0,0,41,68,0,55,0.0,1215,862,css=38;js=66;ts=537;web=221,185,1.0,29,23,55,3.0,23,0,0,,1.0,0,1.0,0,0,
